Origin, Inside
http://localhost/projectinsight.webapp/api/help/post-sprint-work-item-sprint-id , http://localhost/projectinsight.webapp/api/help/model/kanbansprintworkitemstatus
http://localhost/projectinsight.webapp/api/help/post-sprint-work-item-project-backlog-id , http://localhost/projectinsight.webapp/api/help/model/kanbanbacklogoptions
http://localhost/projectinsight.webapp/api/help/model/googledriveresponse , http://localhost/projectinsight.webapp/api/help/model/googledrivefile
http://localhost/projectinsight.webapp/api/help/model/onedriveresponse , http://localhost/projectinsight.webapp/api/help/model/onedrivefile
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedriveusercreatedmodifiedby
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedrivefileinfo
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedrivefilesysteminfo
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedriveparentreference
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedrivepermission
http://localhost/projectinsight.webapp/api/help/model/onedrivefile , http://localhost/projectinsight.webapp/api/help/model/onedrivesharepointfile
http://localhost/projectinsight.webapp/api/help/model/onedrivepermission , http://localhost/projectinsight.webapp/api/help/model/onedrivelink
http://localhost/projectinsight.webapp/api/help/model/onedrivefileinfo , http://localhost/projectinsight.webapp/api/help/model/onedrivehashes
http://localhost/projectinsight.webapp/api/help/model/onedriveusercreatedmodifiedby , http://localhost/projectinsight.webapp/api/help/model/onedriveuser
http://localhost/projectinsight.webapp/api/help/get-project-search , http://localhost/projectinsight.webapp/api/help/model/sortdirection
http://localhost/projectinsight.webapp/api/help/model/objectevent , http://localhost/projectinsight.webapp/api/help/model/type
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/assembly
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/typeattributes
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/customattributedata
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/methodbase
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/genericparameterattributes
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/membertypes
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/module
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/structlayoutattribute
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/runtimetypehandle
http://localhost/projectinsight.webapp/api/help/model/type , http://localhost/projectinsight.webapp/api/help/model/constructorinfo
http://localhost/projectinsight.webapp/api/help/get-item-utility-related-items-id , http://localhost/projectinsight.webapp/api/help/model/modelproperties
http://localhost/projectinsight.webapp/api/help/post-file-item , http://localhost/projectinsight.webapp/api/help/model/fileupload
http://localhost/projectinsight.webapp/api/help/model/fileupload , http://localhost/projectinsight.webapp/api/help/model/stream
http://localhost/projectinsight.webapp/api/help/get-file-item-version-download-file-fileid-version , http://localhost/projectinsight.webapp/api/help/model/httpcontent
http://localhost/projectinsight.webapp/api/help/get-file-item-version-download-file-fileid-version , http://localhost/projectinsight.webapp/api/help/model/httprequestmessage
http://localhost/projectinsight.webapp/api/help/get-file-item-version-download-file-fileid-version , http://localhost/projectinsight.webapp/api/help/model/httpstatuscode
http://localhost/projectinsight.webapp/api/help/get-file-item-version-download-file-fileid-version , http://localhost/projectinsight.webapp/api/help/model/version
http://localhost/projectinsight.webapp/api/help/model/httprequestmessage , http://localhost/projectinsight.webapp/api/help/model/httpmethod
http://localhost/projectinsight.webapp/api/help/post-comment-file-upload , http://localhost/projectinsight.webapp/api/help/model/httppostedfilebase
http://localhost/projectinsight.webapp/api/help/post-authentication-login-custom-app , http://localhost/projectinsight.webapp/api/help/model/loginrequestforcustomapp
http://localhost/projectinsight.webapp/api/help/post-authentication-login-custom-app , http://localhost/projectinsight.webapp/api/help/model/loginrequestresponse
